ID,Council_District,Amount,Household Size,Race,Ethnicity,Gender,DATE,Zip_Code,ObjectId,GlobalID
1084,18,3445,4,Others,Hispanic,Female,7/8/2021,40223,1094,a9879dcf-b749-443b-ae30-94090dd2e35d
1085,18,7964,4,Others,Non-Hispanic,Female,7/8/2021,40223,1095,91018519-00f3-4b3f-ada0-179514352b0c
1086,18,10220,4,White,Non-Hispanic,Female,10/5/2021,40223,1096,e1f992dd-cf78-44d4-97a8-9d5dff320969
1087,18,6610.38,1,African American,Non-Hispanic,Female,9/9/2021,40243,1097,8602f8c2-bf25-4896-8fd8-68a2b074d99c
1088,18,9031,2,White,Non-Hispanic,Female,9/24/2021,40223,1098,87640206-68ce-472e-953a-1b1e37f0fd36
1089,18,9167,3,White,Non-Hispanic,Female,9/3/2021,40223,1099,ccdaf0df-512c-4a39-8683-a828944771b9
1090,18,12830.06,1,African American,Non-Hispanic,Female,11/1/2021,40223,1100,310a0288-a31c-4f07-b51d-ac2aee3ce5e3
1091,18,10996,1,White,Non-Hispanic,Male,10/29/2021,40222,1101,2567476d-d423-4625-94f7-b4fd7f279559
1092,18,14753.12,5,Mixed Race,Non-Hispanic,Male,11/1/2021,40223,1102,8e31b3a7-44ea-4b0d-92b6-30a7a5b5365c
1093,18,7807.86,1,White,Non-Hispanic,Male,10/4/2021,40223,1103,e03ae0f5-6891-4a16-8489-2301a4fb80de
1094,18,11667.88,1,Mixed Race,Non-Hispanic,Female,11/8/2021,40223,1104,f48271dc-131e-4f91-b6b6-e0324ad4d5cf
1095,18,3572,2,African American,Non-Hispanic,Male,7/8/2021,40243,1105,408a8333-2645-4fa3-9d41-b7011f670014
1096,18,7301,2,African American,Non-Hispanic,Male,7/8/2021,40243,1106,bb583e6b-ccf8-48b8-bf45-57b4bb73ff97
1097,18,9150,3,Mixed Race,Non-Hispanic,Female,9/4/2021,40223,1107,564c5b49-e57e-4a44-8e8f-563caad85ccf
1166,21,5650,1,White,Non-Hispanic,Male,10/20/2021,40214,1108,f6550ef0-c5c1-4952-86ab-e2d3ffe77586
1167,21,7722,3,African American,Non-Hispanic,Female,8/27/2021,40213,1109,b39da406-2544-4dab-9d7b-fee1726b5709
818,12,7250,1,Mixed Race,Non-Hispanic,Female,9/3/2021,40214,1110,2b4f8c59-f6a5-4459-a36f-f7e5df78bdab
1168,21,4650,1,White,Non-Hispanic,Female,9/2/2021,40214,1111,1b19341a-82ee-4898-b24c-cc3c4a68b051
819,12,9675,4,White,Non-Hispanic,Female,9/4/2021,40272,1112,e08c9039-fcf7-4bdd-8464-db0b23c371fd
1169,21,5921,1,White,Non-Hispanic,Male,10/19/2021,40213,1113,f2b443c5-e4c9-429f-a3dc-1c6f96bc2e26
820,12,5720,1,African American,Non-Hispanic,Female,7/29/2021,40216,1114,528e63a4-21a2-41b2-8c90-65d42f62e935
917,13,715,1,African American,Non-Hispanic,Female,11/3/2021,40219,1115,2b851ff2-0c5f-4ba5-ae8b-df7dfb95c433
1170,21,6590,1,African American,Non-Hispanic,Male,10/22/2021,40214,1116,c5085b31-57dc-4a55-bc13-3e0aa3a94c3c
821,12,2955,1,African American,Non-Hispanic,Male,10/22/2021,40216,1117,166ece38-db21-4534-b526-4206c13fa0d3
918,13,1515,3,White,Non-Hispanic,Female,10/19/2021,40219,1118,4b23e0a5-ec19-42c4-ba9c-889f11776153
1171,21,7897,2,African American,Non-Hispanic,Male,10/22/2021,40213,1119,df9a6382-a4d1-4435-8dbb-049cfd387cf2
822,12,3280,1,African American,Non-Hispanic,Female,8/4/2021,40216,1120,2947766d-882f-480b-9bac-ca1f6026da2f
919,13,945,2,White,Non-Hispanic,Female,11/3/2021,40219,1121,493e584d-98da-4cfb-8677-7b6437ae1b86
1172,21,6250,1,African American,Non-Hispanic,Male,8/11/2021,40214,1122,d13c1f49-26b9-4258-af48-1ee0f984403d
823,12,12963.38,1,White,Non-Hispanic,Female,9/20/2021,40214,1123,3358b997-93a2-405d-a0f3-f0c29486ae55
920,13,1650,4,White,Non-Hispanic,Female,11/3/2021,40219,1124,38e0c647-c7dd-490e-aead-30d402dc58bb
921,13,825,4,White,Non-Hispanic,Female,12/22/2021,40219,1125,66b33592-eb84-4b0b-8b07-2eea2ca72655
922,13,3822,1,African American,Non-Hispanic,Male,11/9/2021,40214,1126,3ae889f4-57b0-4295-9719-0b88a3906449
923,13,480,1,White,Non-Hispanic,Female,12/29/2021,40118,1127,0f92d86a-abea-42de-8de4-e69846bcac93
924,13,6490,2,African American,Non-Hispanic,Female,8/25/2021,40214,1128,20afdb9b-0986-4a98-92b3-2905a8b22871
925,13,622,4,White,Non-Hispanic,Female,12/29/2021,40118,1129,32122574-5e24-4f66-9009-5da35f6bb68e
926,13,5716.37,1,White,Non-Hispanic,Female,10/19/2021,40214,1130,bca46b56-82b2-46f6-9cf4-db8db6fa333b
927,13,2549,2,African American,Non-Hispanic,Female,9/5/2021,40219,1131,e822bfd9-1181-458b-881c-c147386ebfc2
928,13,2085,2,African American,Non-Hispanic,Male,7/8/2021,40219,1132,633f330d-32a8-4008-9182-645e215284de
929,13,4865,2,African American,Non-Hispanic,Male,7/8/2021,40219,1133,e45d590f-adf5-4c6c-ad4a-d19fc7f1b54b
930,13,2487,4,White,Non-Hispanic,Male,7/2/2021,40118,1134,e0495336-8140-4bb7-8291-9169bb23dea9
931,13,6632,4,White,Non-Hispanic,Male,7/2/2021,40118,1135,0f847495-aa55-4b05-b063-aafe9c6587be
932,13,11615.83,5,African American,Non-Hispanic,Male,10/26/2021,40229,1136,196f79aa-fbe8-47a3-a877-63741b8accc8
933,13,8450,2,Mixed Race,Non-Hispanic,Female,10/14/2021,40219,1137,1a19b3fe-e029-4a25-b02b-2830f2bb14b9
934,13,7300,2,African American,Non-Hispanic,Female,9/5/2021,40219,1138,f5938e9c-ef3b-4330-b48d-6e0db70abe81
935,13,7740,1,White,Non-Hispanic,Female,9/1/2021,40118,1139,4a7fc905-de3b-4801-a06c-57f94a7010fa
936,13,7827,4,White,Non-Hispanic,Female,9/1/2021,40118,1140,bced25e4-5a12-4b15-a47f-2bb190ae9b27
937,13,464,3,White,Non-Hispanic,Male,12/29/2021,40118,1141,e9e7db55-4823-419f-8564-46bff7799e29
938,13,2654,2,White,Non-Hispanic,Female,12/29/2021,40118,1142,6261c35a-44fc-41be-b3a8-f2c9cf94ca4f
939,13,2385,1,White,Non-Hispanic,Female,12/1/2021,40219,1143,d123f983-a0eb-455e-8c29-71f5150f6455
940,13,1042,4,White,Non-Hispanic,Female,12/29/2021,40118,1144,042e46b8-d1de-4abd-a7d9-0ff4272d079a
941,13,361,1,White,Non-Hispanic,Female,12/29/2021,40118,1145,19d6f7c6-7953-47ea-92ff-9ba1c49b11a2
942,13,6475,3,Mixed Race,Non-Hispanic,Male,9/9/2021,40118,1146,d8bc2bc5-d1ca-49e7-b9e9-5d9c7ca0ccf9
943,13,11748,2,African American,Non-Hispanic,Male,9/9/2021,40219,1147,8fe2b305-7559-40af-8cbd-d3e31255edcc
944,13,4883,3,African American,Non-Hispanic,Female,8/27/2021,40214,1148,543a2c51-195b-4f82-bbf2-fd26b83dfae3
945,13,2460,1,White,Non-Hispanic,Male,7/15/2021,40219,1149,688c55ee-88bb-48a1-9197-f312781c60a7
946,13,8190,1,White,Non-Hispanic,Female,11/1/2021,40118,1150,4aa6b78d-49fc-4420-b2d1-252f840b27ed
947,13,779,4,White,Non-Hispanic,Female,12/29/2021,40118,1151,c0e449bf-8eb0-4edd-9b71-4dbad15c1f89
1173,21,7185,2,African American,Non-Hispanic,Female,8/11/2021,40213,1152,87149ffe-9743-4f21-927f-31fd822574f5
824,12,861,2,Mixed Race,Non-Hispanic,Female,7/21/2021,40258,1153,5f4571bd-5ff2-4771-9f94-4824391de6c7
1174,21,5098,1,African American,Non-Hispanic,Female,7/30/2021,40213,1154,2984c471-4f55-4112-895d-e8b4879c2ca4
825,12,7195,2,African American,Non-Hispanic,Female,9/3/2021,40216,1155,aa99504e-5dce-43c6-ac82-cd42b1f34799
1175,21,4375,1,White,Non-Hispanic,Female,8/20/2021,40209,1156,f0a69086-3b33-40a9-aa3f-30613d759198
826,12,8391,3,African American,Non-Hispanic,Female,9/30/2021,40216,1157,d9a5b0c5-9cf5-4c6e-9491-6cd12d8a1529
1176,21,5600,1,White,Non-Hispanic,Female,11/15/2021,40214,1158,307179cf-cb46-44f2-901f-cea231d05194
827,12,6272,1,African American,Non-Hispanic,Male,11/15/2021,40214,1159,66d7408e-31ab-4456-8fa2-4f0ed16b923b
1177,21,9208,2,African American,Non-Hispanic,Female,9/7/2021,40214,1160,4c89c7f1-2940-4a85-92fd-c1f46045b49d
828,12,3096,3,White,Non-Hispanic,Female,9/7/2021,40258,1161,ad980427-497f-4610-a92f-88a4ba9eeae3
1178,21,5064,2,White,Non-Hispanic,Female,11/15/2021,40213,1162,06b69374-4077-453d-a93a-f47cae3b7481
829,12,6668,5,African American,Non-Hispanic,Female,8/31/2021,40214,1163,e7673282-f7ab-4d38-a74c-2cadabb22d3a
1179,21,8755.19,4,African American,Non-Hispanic,Female,11/9/2021,40213,1164,b2a3cdd1-60b3-4388-837f-cd52962380c7
830,12,8200,5,African American,Non-Hispanic,Male,9/20/2021,40214,1165,c9a969ec-0ce0-4f62-83ca-00ac8d67ec7b
1180,21,6699,1,White,Hispanic,Male,10/26/2021,40213,1166,245f9838-c1d7-4813-86af-3f67ce82cc01
1181,21,2622,4,Others,Hispanic,Male,7/22/2021,40213,1167,8bffa61d-374b-455b-b7bb-d173cda94b15
831,12,7215.89,1,African American,Non-Hispanic,Male,11/18/2021,40216,1168,1b51c540-21b5-403a-b922-59b08f96827e
1182,21,7036,1,Mixed Race,Hispanic,Female,10/25/2021,40213,1169,66d9d1f2-fa5a-4ae1-94cc-bea867117b9b
832,12,6340,1,White,Non-Hispanic,Female,8/20/2021,40216,1170,94b27a43-1531-4967-ac5d-673aabaa3fb3
1183,21,11284,3,African American,Non-Hispanic,Male,8/2/2021,40213,1171,c147946f-5291-49db-9fa5-c9e6b9bb28ca
833,12,2936,2,African American,Non-Hispanic,Female,12/10/2021,40214,1172,4cf32fbe-d76a-4fd4-b12e-2cc6607157d7
1184,21,4494,1,African American,Non-Hispanic,Male,10/15/2021,40213,1173,564da7db-acf4-479c-9491-1772ccb8ab30
834,12,5805,3,African American,Non-Hispanic,Female,8/13/2021,40216,1174,552775f6-e432-4e27-89b1-de2e1855acfb
1185,21,7650,2,Mixed Race,Hispanic,Female,10/22/2021,40214,1175,63d0c139-d2ac-4994-90c4-13140259342c
835,12,6480,1,African American,Non-Hispanic,Female,7/29/2021,40216,1176,4f6cda4a-1658-470b-869d-1a5c2d8db367
1186,21,8262.12,1,Others,Non-Hispanic,UNKNOWN,10/25/2021,40214,1177,a7feb953-2282-479e-a829-f6b314a017e2
836,12,4083,7,White,Non-Hispanic,Male,7/12/2021,40214,1178,41461e43-a74c-433d-ad46-f725f5f06f8d
1187,21,11700,1,Others,Non-Hispanic,UNKNOWN,10/22/2021,40214,1179,72a2b4b4-1cc8-41cb-84f1-da474a91fd28
837,12,9350,2,White,Non-Hispanic,Female,8/4/2021,40214,1180,48fbd579-8bd6-4e50-82d4-eb410337af65
1188,21,8063,5,African American,Non-Hispanic,Female,8/4/2021,40215,1181,772bc814-8696-4277-bfb6-1f18926e97ab
838,12,7548,3,African American,Non-Hispanic,Female,10/6/2021,40258,1182,58dea919-7eea-4f18-8a30-22da0e6f0dd6
1189,21,5850,3,African American,Non-Hispanic,Male,9/27/2021,40213,1183,7a4edf67-0112-4406-8a19-1c663a453c0a
839,12,15275,5,White,Non-Hispanic,Female,10/25/2021,40272,1184,ffaa4ced-0c06-4f25-98bb-e05ae4af75cc
1190,21,9109,1,African American,Non-Hispanic,Male,8/29/2021,40213,1185,79a29b76-fcc8-4de6-9d64-61cba1c7dbe9
840,12,10013,3,African American,Non-Hispanic,Female,8/28/2021,40216,1186,4c3d776c-5bdd-4a08-9330-ceed5b9b6e0f
1191,21,7612,3,White,Non-Hispanic,Female,11/4/2021,40209,1187,d45c97f1-ad98-40ff-9416-62e5d6e4f1c6
841,12,8496,3,African American,Non-Hispanic,Male,9/5/2021,40216,1188,afcc0492-365b-4153-aed3-3e51e0bb6a46
1192,21,5160,3,African American,Non-Hispanic,Female,10/19/2021,40214,1189,c1efa545-f3db-45c9-a340-dc7c1cf7fe6a
842,12,7750,1,White,Non-Hispanic,Male,8/13/2021,40216,1190,d72eeb46-8469-4ed5-9424-f2339171afce
1193,21,7605,2,African American,Non-Hispanic,Female,10/4/2021,40214,1191,891c01a3-a663-4975-8bef-cf428d9fbfe6
843,12,8210,4,African American,Non-Hispanic,Female,8/6/2021,40216,1192,cc993f5f-9a8a-40da-8cc7-e6703ed9af1d
1194,21,7800,2,Mixed Race,Non-Hispanic,Male,8/19/2021,40214,1193,9efa427c-a236-44b2-96b9-6e5bfc37c427
844,12,7284.04,1,White,Non-Hispanic,Female,11/1/2021,40214,1194,28b149fe-4e07-470b-970d-5fec58fb2bed
845,12,7436,4,African American,Non-Hispanic,Female,11/9/2021,40216,1195,7ef2b971-4993-4fc4-9b12-762c53dcbc0b
1195,21,2609,4,African American,Non-Hispanic,Male,7/12/2021,40213,1196,1b453e3f-81a3-45af-92de-d6fc75601f2d
846,12,3150,4,African American,Non-Hispanic,Female,7/14/2021,40216,1197,68cdce62-d926-4e9f-bd9e-0460cfb41a34
1196,21,2757,4,African American,Non-Hispanic,Female,7/6/2021,40213,1198,a5e07fac-fa68-46d0-909f-d55fb9ba6bdd
847,12,7070,4,African American,Non-Hispanic,Male,8/26/2021,40214,1199,07b3ba03-9ee9-41c5-8fea-19c48b7eff40
1197,21,6433,4,African American,Non-Hispanic,Female,7/6/2021,40213,1200,36b323b6-cc89-4d4c-9caf-1faf3f55a256
1249,24,9216.37,5,African American,Non-Hispanic,Female,10/19/2021,40291,1201,e9317027-a06a-450a-9d28-3695670d874d
1351,26,14587,5,African American,Non-Hispanic,Male,9/5/2021,40207,1202,0bfafafb-d81b-47f2-93e3-663d5134a916
1250,24,12565,2,White,Hispanic,Female,11/1/2021,40291,1203,9382a897-63e4-4f6c-8987-148be1c43937
1251,24,2370,2,Others,Hispanic,Female,11/12/2021,40219,1204,d9ebb9e9-8566-405b-b2f3-5c8836609e2e
1352,26,14427.39,1,African American,Non-Hispanic,Male,11/15/2021,40291,1205,8e39fdaf-4d0c-4962-8bc6-a3ce29934190
1252,24,3778,4,White,Non-Hispanic,Female,7/14/2021,40291,1206,03f13e46-00a3-4a52-911d-6bbe0420c3bf
1198,21,6600,2,African American,Non-Hispanic,Male,8/13/2021,40214,1207,0468e2d1-1271-4b03-bbfc-523b1a25b199
1353,26,1782,3,African American,Non-Hispanic,Female,10/22/2021,40218,1208,630f01a5-083e-4cb3-abba-e942cf0109d7
1253,24,4720,3,African American,Non-Hispanic,Female,9/1/2021,40219,1209,2be1e767-a827-44bf-b956-c943290a6d93
1300,25,4865,5,White,Non-Hispanic,Male,8/3/2021,40214,1210,7878b2e0-1a36-4d5e-a20d-8fb9510c0d7c
1199,21,8226,3,African American,Non-Hispanic,Female,8/29/2021,40213,1211,9f7be290-c545-4991-ae53-da31de477136
1354,26,7195,1,African American,Non-Hispanic,Male,10/27/2021,40218,1212,def0edaf-9923-403b-bfe5-dad33d3f65c8
1254,24,13560.72,4,African American,Non-Hispanic,Male,10/13/2021,40291,1213,c0b5fc7d-b6f8-4e76-ba82-6e37f54bfb73
1301,25,7800,4,White,Non-Hispanic,Male,10/5/2021,40214,1214,d8080548-e917-459a-bf0a-b05c07034710
1200,21,5950,4,African American,Non-Hispanic,Female,8/16/2021,40213,1215,c9ff200a-b697-4e7c-a68d-0eaa0fa6c70c
1355,26,2667,1,African American,Non-Hispanic,Female,7/8/2021,40220,1216,4932bf58-91a3-4c4c-a596-ab54976504a0
1255,24,9888,1,African American,Non-Hispanic,Female,8/31/2021,40219,1217,b1ee09d3-d5c6-4794-87cb-55af576cc2f2
1302,25,9085,5,African American,Non-Hispanic,Male,8/26/2021,40214,1218,3a0d8127-29a7-45f2-b286-d7db963cc312
1201,21,8173.51,2,African American,Non-Hispanic,Male,10/26/2021,40213,1219,0a463c3f-1fe5-4c53-b18e-5a824d1fa0bd
1356,26,4761.6,3,Others,Non-Hispanic,Female,3/2/2022,40291,1220,f63527a4-8e99-4d50-9230-edf03a8d9e72
1256,24,3810,2,White,Non-Hispanic,Female,9/14/2021,40219,1221,d1aa949d-4155-4d93-ae44-a99db0e22c8f
1303,25,6256.68,1,White,Non-Hispanic,Female,9/10/2021,40214,1222,85ef66d1-2179-4bb8-b9e4-42263dcfbfc7
1453,1,5159,2,African American,Non-Hispanic,Female,9/22/2021,40216,1223,4e408428-0e0e-4197-b2db-450723f4c84e
1202,21,6880,2,African American,Non-Hispanic,Male,8/26/2021,40213,1224,7b2ced8f-1a07-405a-860a-450572ad44b9
1357,26,1295.06,1,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,1225,bcff8432-59b2-49f3-9628-d738766cbf1e
1402,25,5652,6,African American,Non-Hispanic,Female,9/27/2021,40272,1226,f8d15080-9134-4f83-a05b-13a38bbaa138
1257,25,2180,6,African American,Non-Hispanic,Male,9/22/2022,40214,1227,4c125749-1a9d-4259-bccc-600cf0c258b8
1258,25,2340,2,African American,Non-Hispanic,Female,7/7/2021,40214,1228,a04b30b2-b703-4ed6-8287-5ef28b2e413b
1259,25,3910,2,African American,Non-Hispanic,Female,7/7/2021,40214,1229,0db001a1-58f6-4da9-b234-8fea465ba9c2
1260,25,928,3,White,Non-Hispanic,Female,12/29/2021,40272,1230,e918995d-7a10-4fa1-bf3b-9153e4769c9c
1261,25,925,2,White,Non-Hispanic,Female,9/22/2021,40214,1231,cc977661-f4c3-4a58-8432-cd56b26bc2fd
1262,25,11175,3,White,Non-Hispanic,Female,10/27/2021,40214,1232,dccf40be-c0b2-4039-b015-858bb36dd828
1263,25,627,4,African American,Non-Hispanic,Female,12/10/2021,40214,1233,711d9efc-6085-43dd-9c48-c625aa220adf
1264,25,4194,1,White,Non-Hispanic,Female,10/15/2021,40272,1234,74d25ffb-997e-4bb9-9ebc-dd5ab69b1295
1265,25,6950,2,African American,Non-Hispanic,Female,11/8/2021,40214,1235,0ab1917e-8f4a-4b93-b857-09fb1dea07d0
1266,25,9735,1,White,Non-Hispanic,Female,9/4/2021,40272,1236,f8c36b6f-7199-4b5e-acf1-626481413d4b
1267,25,4950,1,Others,Hispanic,Female,11/4/2021,40214,1237,7e1b8209-032d-4070-8dd5-a091b66db887
1268,25,2360,4,African American,Non-Hispanic,Male,9/22/2021,40214,1238,fe7b3a3a-c62e-4c0d-97db-b135c03ede28
1269,25,13500,3,African American,Non-Hispanic,Female,8/29/2021,40214,1239,fbeabda2-9245-4c38-991d-43b7c00a254b
1270,25,2850,5,African American,Non-Hispanic,Female,7/15/2021,40214,1240,05f37e80-327d-4b2e-8d5e-f932fc8d3022
1271,25,2322,2,White,Non-Hispanic,Male,7/9/2021,40214,1241,ff50ab25-3778-459f-8aa1-b99453a528c3
1272,25,7560,4,African American,Non-Hispanic,Female,11/3/2021,40214,1242,52eb327c-9c9a-47eb-9d7f-eec300d7e1d9
1273,25,10700,3,African American,Non-Hispanic,Female,10/25/2021,40214,1243,617f987b-d1b1-4341-b04c-ab98dedfcab2
1274,25,5236.21,1,African American,Non-Hispanic,Male,10/28/2021,40272,1244,ef9e76db-200e-4f0d-ab5b-13927f07ab29
1275,25,4950,3,Mixed Race,Non-Hispanic,Male,11/8/2021,40272,1245,ae9acea9-f4f4-4125-a723-57a0d61e821c
1276,25,8027,2,African American,Non-Hispanic,Male,10/26/2021,40214,1246,94c25dcd-3aa8-4fd2-ac3b-b2335ab9683e
1277,25,6950,1,White,Non-Hispanic,Female,10/23/2021,40214,1247,89222de3-84d9-4aa8-8461-482ff66c6490
1278,25,6480,1,African American,Non-Hispanic,Female,10/22/2021,40214,1248,4c580ca2-f9a3-40b5-b84a-1fc6e83fad5b
1279,25,3075,1,White,Hispanic,Female,10/19/2021,40214,1249,4b683d59-dddc-45c8-948b-aa34b6a1dee4
1280,25,9550,3,African American,Non-Hispanic,Female,9/16/2021,40214,1250,7f0b6e35-fdd3-483a-9907-ee3ae8bacf1b
1281,25,1557.74,1,White,Non-Hispanic,Female,9/22/2021,40214,1251,6910cf0f-1964-4143-8d25-7c12670a4926
1282,25,4727.26,2,White,Non-Hispanic,Male,2/2/2022,40214,1252,ebe3b66e-e13d-4f67-8aea-3717e6a5ed90
1283,25,5445,2,Others,Hispanic,Female,8/27/2021,40214,1253,06db1c7e-38eb-4a79-93c7-664108722660
1284,25,16150,1,Mixed Race,Non-Hispanic,Male,10/21/2021,40214,1254,e10668e2-a009-48cd-a232-19e3bff9a570
1285,25,1440,1,African American,Non-Hispanic,Male,9/22/2021,40214,1255,f3f298cb-b495-4174-98dc-9b12479cdb6b
1286,25,2700,3,White,Non-Hispanic,Male,7/15/2021,40214,1256,2d7ee00f-07ce-4d11-90d4-ded28a8e696b
1287,25,7735,2,Mixed Race,Non-Hispanic,Male,10/22/2021,40214,1257,551b2d0b-7651-4a2d-8536-c313b8d98cc9
1288,25,4555,3,African American,Non-Hispanic,Male,9/22/2021,40214,1258,a61b8e1f-1bd2-4c38-b945-f00947344c5c
1289,25,468,3,White,Non-Hispanic,Female,12/29/2021,40272,1259,5920aad6-91af-49fb-acad-182d19e16959
1290,25,5244,3,White,Non-Hispanic,Male,7/15/2021,40272,1260,c3fb936b-a5ed-47e9-b29b-5fda90a23d49
1291,25,6300,2,White,Non-Hispanic,Female,10/22/2021,40214,1261,2c4b2979-029c-456b-ab4e-32606ac4f416
1292,25,5023,3,African American,Non-Hispanic,Male,10/1/2021,40214,1262,3b47b7f3-1cd5-4228-aa88-ba3660c2b6d7
1293,25,8395,2,White,Non-Hispanic,Female,9/3/2021,40214,1263,97786674-3ac8-4230-a528-fb0b1a211edc
1294,25,7700,1,White,Non-Hispanic,Male,11/1/2021,40272,1264,8521d5f5-deda-4367-bcd9-a4d487c39ffa
1295,25,6100,1,White,Non-Hispanic,Male,7/29/2021,40214,1265,26ba67d9-c33a-4d84-b55d-0dddb468954a
1296,25,7155,2,African American,Non-Hispanic,Female,10/18/2021,40214,1266,fae01a17-b198-46d6-a3ce-b1caa7620505
1297,25,6020,2,White,Non-Hispanic,Male,11/16/2021,40272,1267,cc3b97ef-5234-4da5-9819-7c4684bfbf83
1298,25,9120,3,White,Non-Hispanic,Female,10/26/2021,40272,1268,318ba14f-6623-4d0c-b618-79d39cebf319
1299,25,1565,2,African American,Non-Hispanic,Female,9/22/2021,40214,1269,7b0dd9f0-258f-447e-a5fd-afa4935707e9
1304,25,7383,1,African American,Non-Hispanic,Female,9/20/2021,40214,1270,6076d68d-7f58-41c0-816b-26079a3c46aa
1403,4,11126,2,White,Non-Hispanic,Female,11/12/2021,40211,1271,4bb0b5e4-438a-4a17-ba0b-1448fb87266b
1454,1,6653,3,Others,Non-Hispanic,Male,8/5/2021,40216,1272,7db5d9cc-32f6-4e17-864c-977db38fc069
1203,21,4950,3,White,Non-Hispanic,Female,7/30/2021,40215,1273,fe0791ad-03c9-48a0-8e78-bad9c75123f0
1305,25,2280,1,African American,Non-Hispanic,Male,7/20/2021,40214,1274,ff209b20-8a3e-4ed0-979d-af03c365e523
1404,13,8575,3,Others,Hispanic,Female,8/26/2021,40219,1275,dca36c68-c579-4ec3-b76f-5d744f24f13b
1358,26,5600,1,Mixed Race,Non-Hispanic,Male,8/10/2021,40220,1276,e38a24b9-46c4-4a9a-80c2-65a0d230464d
1455,3,1850,1,African American,Non-Hispanic,Female,10/14/2021,40216,1277,5823df77-f7e6-4fcb-ba33-48b43877a0c0
1306,25,4560,1,African American,Non-Hispanic,Male,7/20/2021,40214,1278,23f1e44f-f7e9-490e-9e38-6afca5352cfb
1204,21,2139,1,White,Non-Hispanic,Female,9/3/2021,40214,1279,2f5a9884-a2e4-47b3-85b2-f8cfeb602347
1405,1,8180,1,African American,Non-Hispanic,Female,11/8/2021,40216,1280,bc759986-6b13-43c9-8744-e0869a16ccdd
1359,26,11988,2,White,Non-Hispanic,Female,9/23/2021,40291,1281,9842ee52-72fb-4a05-a709-ddc523df78bc
1456,10,7528.68,1,White,Non-Hispanic,Male,11/12/2021,40218,1282,d3b7cce4-d1a4-4af2-8053-980820b13fd2
1307,25,2073,1,African American,Non-Hispanic,Female,7/8/2021,40214,1283,9f154c8c-e4b9-4094-b6cf-78067f3670c8
1205,22,9108,1,African American,Non-Hispanic,Female,8/30/2021,40291,1284,b854a8b3-0dc2-4db5-8635-6f2052e3358f
1406,4,5942,1,African American,Non-Hispanic,Female,9/23/2021,40206,1285,6f79cb76-1125-4c45-a7d8-a72e34ce6fc2
1360,26,6173.2,4,Others,Non-Hispanic,Female,3/2/2022,40291,1286,8eea87a1-f9c6-47a9-9232-d70329ca8b19
1457,5,1500,1,African American,Non-Hispanic,Male,7/7/2021,40211,1287,597ef8cf-a727-4480-bd83-2c1c2760d994
1308,25,4316,1,African American,Non-Hispanic,Female,7/8/2021,40214,1288,6dfff169-26ff-4279-811c-c1d714a19e2e
1206,22,9126,4,White,Non-Hispanic,Male,8/27/2021,40291,1289,b5ef4235-ff29-4dec-bb8e-bd966ca89063
1207,22,6715,1,White,Non-Hispanic,Male,9/14/2021,40291,1290,6a278e43-ac7a-4d15-a980-4bc9ceb9ddf2
1208,22,9261,2,African American,Non-Hispanic,Male,9/27/2021,40291,1291,05e685c5-af4c-4203-8713-87ac1c1b92a0
1209,22,8484,3,African American,Non-Hispanic,Female,9/23/2021,40291,1292,4a55eca0-671f-45a9-84fb-981e8136c961
1210,22,8331,1,African American,Non-Hispanic,Male,11/9/2021,40291,1293,4885ffb1-e6bb-4bed-9fef-a1ec373c802a
1211,23,2925,4,Mixed Race,Non-Hispanic,Female,7/1/2021,40219,1294,ce66f7d6-0386-4e02-ba99-7cbf88fe798e
1212,23,5325,4,Mixed Race,Non-Hispanic,Female,7/1/2021,40219,1295,3aa6fa5d-5a78-491d-a382-ceb400f93d18
1213,23,2985.68,2,African American,Non-Hispanic,Female,2/2/2022,40229,1296,16c5da98-0675-43e8-821b-a13210fab804
1214,23,5570,3,White,Non-Hispanic,Female,10/25/2021,40229,1297,f94c64de-de3c-418c-9888-1f863ce9209d
1215,23,6790,2,White,Non-Hispanic,Female,10/27/2021,40229,1298,a8746bd2-02bd-41c4-9dc4-32d2d701f813
1216,23,9065,5,White,Non-Hispanic,Female,10/22/2021,40229,1299,36d25abd-e3d9-496f-8f81-089b4a8ccd45
1217,23,7903,4,Mixed Race,Hispanic,Female,8/13/2021,40228,1300,4796dc41-5da4-432b-8370-7d8610d94e4b
1218,23,8309.53,1,White,Non-Hispanic,Female,10/25/2021,40229,1301,7d00bdfe-8f92-447d-ab42-6247703e4d5b
1219,23,10975.99,4,African American,Non-Hispanic,Male,11/3/2021,40228,1302,f1ff53fd-ccc7-45b0-b10a-3e82cc6bfe97
1220,23,7860,1,White,Non-Hispanic,Female,8/11/2021,40228,1303,fad193fc-0503-4e16-8de3-41d2c7198312
1221,23,9164,4,African American,Non-Hispanic,Female,7/30/2021,40228,1304,978deba9-a547-43cc-81f2-2e8efaf60471
1222,23,9985,2,White,Non-Hispanic,Female,10/8/2021,40228,1305,e50ae3f9-6610-48fd-8a58-b22a59b73ce7
1223,23,12216.07,1,White,Non-Hispanic,Female,11/8/2021,40228,1306,e0ab7c83-e9ff-4d15-baa4-abb444e119dd
1224,23,3285,5,White,Non-Hispanic,Male,7/8/2021,40229,1307,f6d200f8-685a-40fe-8afa-86292e8c6774
